run_id,task_id,task_type,model,condition,variant,repetition,bucket,tier,behavior,needs_review,exec_ok,correct,correct_def,latency_total_s,latency_api_s
M2_C4_KP1_T1_can_r02,KP1_T1,T1,M2,C4,can,2,correct,,answer,False,1,1,1,44.19,42.78
M2_C1_KP1_T1_A_r02,KP1_T1,T1,M2,C1,A,2,format_failure,,answer,False,1,0,0,92.35,92.15
M1_C1_KP1_T2_A_r02,KP1_T2,T2,M1,C1,A,2,correct,,answer,False,1,1,1,21.73,19.42
M3_C3_KP6_T3_A_r01,KP6_T3,T3,M3,C3,A,1,code_error,,answer,False,0,0,0,132.53,130.9
M1_C2_KP1_T2_can_r02,KP1_T2,T2,M1,C2,can,2,correct,,answer,False,1,1,1,14.69,12.32
M3_C1_KP1_T2_A_r02,KP1_T2,T2,M3,C1,A,2,correct,,answer,False,1,1,1,35.86,34.33
M3_C4_KP1_T1_can_r02,KP1_T1,T1,M3,C4,can,2,correct,,answer,False,1,1,1,88.37,87.17
M1_C3_KP1_T2_A_r02,KP1_T2,T2,M1,C3,A,2,numeric_wrong,,answer,False,1,0,0,20.94,20.44
M2_C1_KP1_T2_A_r02,KP1_T2,T2,M2,C1,A,2,correct,,answer,False,1,1,1,70.3,70.07
M3_C2_KP1_T2_can_r02,KP1_T2,T2,M3,C2,can,2,correct,,answer,False,1,1,1,60.43,58.69
M1_C4_KP1_T2_can_r02,KP1_T2,T2,M1,C4,can,2,correct,,answer,False,1,1,1,19.37,13.63
M2_C2_KP1_T2_can_r02,KP1_T2,T2,M2,C2,can,2,format_failure,,answer,False,1,0,0,108.91,107.35
M3_C3_KP1_T1_A_r02,KP1_T1,T1,M3,C3,A,2,numeric_wrong,,answer,False,1,0,0,184.05,183.01
M1_C1_KP1_T3_A_r02,KP1_T3,T3,M1,C1,A,2,numeric_wrong,wrong,answer,False,1,0,0,10.57,10.42
M3_C3_KP3_T3_A_r01,KP3_T3,T3,M3,C3,A,1,numeric_wrong,wrong,answer,False,1,0,0,181.17,180.92
M2_C3_KP1_T2_A_r02,KP1_T2,T2,M2,C3,A,2,correct,,answer,False,1,1,1,107.5,106.55
M2_C4_KP1_T2_can_r02,KP1_T2,T2,M2,C4,can,2,correct,,answer,False,1,1,1,78.91,75.68
M1_C2_KP1_T3_can_r02,KP1_T3,T3,M1,C2,can,2,correct,strict,answer,False,1,1,1,7.64,6.99
M2_C1_KP1_T3_A_r02,KP1_T3,T3,M2,C1,A,2,correct,strict,answer,False,1,1,1,28.86,28.49
M1_C3_KP1_T3_A_r02,KP1_T3,T3,M1,C3,A,2,correct,strict,answer,False,1,1,1,12.19,11.45
M2_C2_KP1_T3_can_r02,KP1_T3,T3,M2,C2,can,2,correct,strict,answer,False,1,1,1,27.42,26.9
M2_C3_KP1_T3_A_r02,KP1_T3,T3,M2,C3,A,2,correct,strict,answer,False,1,1,1,27.96,27.65
M1_C4_KP1_T3_can_r02,KP1_T3,T3,M1,C4,can,2,correct,strict,answer,False,1,1,1,8.56,7.97
M2_C4_KP1_T3_can_r02,KP1_T3,T3,M2,C4,can,2,correct,strict,answer,False,1,1,1,20.16,19.71
M1_C1_KP2_T1_A_r02,KP2_T1,T1,M1,C1,A,2,numeric_wrong,,answer,False,1,0,0,8.27,8.07
M3_C1_KP1_T3_A_r02,KP1_T3,T3,M3,C1,A,2,numeric_wrong,wrong,answer,False,1,0,0,86.52,86.24
M3_C4_KP1_T3_can_r02,KP1_T3,T3,M3,C4,can,2,correct,strict,answer,False,1,1,1,33.01,32.61
M2_C1_KP2_T1_A_r02,KP2_T1,T1,M2,C1,A,2,correct,,answer,False,1,1,1,16.2,15.99
M3_C2_KP1_T3_can_r02,KP1_T3,T3,M3,C2,can,2,numeric_wrong,wrong,answer,False,1,0,0,74.77,73.56
M1_C2_KP2_T1_can_r02,KP2_T1,T1,M1,C2,can,2,correct,,answer,False,1,1,1,11.49,10.74
M1_C3_KP2_T1_A_r02,KP2_T1,T1,M1,C3,A,2,correct,,answer,False,1,1,1,10.01,9.5
M2_C3_KP2_T1_A_r02,KP2_T1,T1,M2,C3,A,2,format_failure,,answer,False,0,0,0,14.83,14.81
M2_C2_KP2_T1_can_r02,KP2_T1,T1,M2,C2,can,2,numeric_wrong,,answer,False,1,0,0,25.89,25.39
M3_C1_KP2_T1_A_r02,KP2_T1,T1,M3,C1,A,2,correct,,answer,False,1,1,1,37.04,36.84
M1_C4_KP2_T1_can_r02,KP2_T1,T1,M1,C4,can,2,correct,,answer,False,1,1,1,6.08,5.2
M3_C4_KP1_T2_can_r02,KP1_T2,T2,M3,C4,can,2,correct,,answer,False,1,1,1,174.08,170.92
M1_C1_KP2_T2_A_r02,KP2_T2,T2,M1,C1,A,2,numeric_wrong,,answer,False,1,0,0,15.2,13.36
M2_C4_KP2_T1_can_r02,KP2_T1,T1,M2,C4,can,2,correct,,answer,False,1,1,1,22.7,21.82
M3_C3_KP2_T1_A_r02,KP2_T1,T1,M3,C3,A,2,correct,,answer,False,1,1,1,32.82,32.49
M3_C3_KP1_T2_A_r02,KP1_T2,T2,M3,C3,A,2,correct,,answer,False,1,1,1,226.24,221.77
M3_C4_KP2_T1_can_r02,KP2_T1,T1,M3,C4,can,2,correct,,answer,False,1,1,1,34.58,33.66
M1_C2_KP2_T2_can_r02,KP2_T2,T2,M1,C2,can,2,correct,,answer,False,1,1,1,17.6,14.59
M2_C1_KP2_T2_A_r02,KP2_T2,T2,M2,C1,A,2,correct,,answer,False,1,1,1,37.15,35.03
M3_C1_KP2_T2_A_r02,KP2_T2,T2,M3,C1,A,2,numeric_wrong,,answer,False,1,0,0,27.21,24.74
M3_C3_KP1_T3_A_r02,KP1_T3,T3,M3,C3,A,2,numeric_wrong,wrong,answer,False,1,0,0,123.34,122.99
M3_C2_KP2_T1_can_r02,KP2_T1,T1,M3,C2,can,2,correct,,answer,False,1,1,1,71.59,70.89
M1_C3_KP2_T2_A_r02,KP2_T2,T2,M1,C3,A,2,correct,,answer,False,1,1,1,16.19,13.55
M1_C1_KP2_T3_A_r02,KP2_T3,T3,M1,C1,A,2,numeric_wrong,wrong,answer,False,1,0,0,6.83,6.59
M1_C4_KP2_T2_can_r02,KP2_T2,T2,M1,C4,can,2,correct,,answer,False,1,1,1,16.35,14.6
M2_C2_KP2_T2_can_r02,KP2_T2,T2,M2,C2,can,2,numeric_wrong,,answer,False,1,0,0,46.72,45.16
M1_C2_KP2_T3_can_r02,KP2_T3,T3,M1,C2,can,2,correct,strict,answer,False,1,1,1,5.28,4.88
M2_C1_KP2_T3_A_r02,KP2_T3,T3,M2,C1,A,2,correct,strict,answer,False,1,1,1,17.56,17.38
M2_C3_KP2_T2_A_r02,KP2_T2,T2,M2,C3,A,2,correct,,answer,False,1,1,1,40.8,39.51
M1_C3_KP2_T3_A_r02,KP2_T3,T3,M1,C3,A,2,numeric_wrong,wrong,answer,True,1,0,0,10.95,10.63
M2_C2_KP2_T3_can_r02,KP2_T3,T3,M2,C2,can,2,numeric_wrong,wrong,answer,True,1,0,0,19.64,19.15
M3_C2_KP2_T2_can_r02,KP2_T2,T2,M3,C2,can,2,numeric_wrong,,answer,False,1,0,0,81.34,78.74
M3_C3_KP2_T2_A_r02,KP2_T2,T2,M3,C3,A,2,format_failure,,answer,False,0,0,0,66.55,66.51
M3_C1_KP2_T3_A_r02,KP2_T3,T3,M3,C1,A,2,correct,strict,answer,False,1,1,1,51.35,50.8
M2_C4_KP2_T2_can_r02,KP2_T2,T2,M2,C4,can,2,code_error,,answer,False,0,0,0,78.58,65.7
M3_C1_KP1_T1_A_r02,KP1_T1,T1,M3,C1,A,2,correct,,answer,False,1,1,1,142.93,141.66
M1_C4_KP2_T3_can_r02,KP2_T3,T3,M1,C4,can,2,correct,strict,answer,False,1,1,1,6.01,5.52
M2_C3_KP2_T3_A_r02,KP2_T3,T3,M2,C3,A,2,numeric_wrong,wrong,answer,True,1,0,0,26.75,26.57
M3_C2_KP2_T3_can_r02,KP2_T3,T3,M3,C2,can,2,numeric_wrong,wrong,answer,True,1,0,0,43.45,43.04
M2_C4_KP2_T3_can_r02,KP2_T3,T3,M2,C4,can,2,correct,strict,answer,False,1,1,1,9.77,9.42
M1_C1_KP3_T1_A_r02,KP3_T1,T1,M1,C1,A,2,numeric_wrong,,answer,False,1,0,0,11.42,11.26
M1_C2_KP3_T1_can_r02,KP3_T1,T1,M1,C2,can,2,correct,,answer,False,1,1,1,16.2,14.66
M3_C4_KP2_T3_can_r02,KP2_T3,T3,M3,C4,can,2,correct,strict,answer,False,1,1,1,33.6,33.2
M1_C3_KP3_T1_A_r02,KP3_T1,T1,M1,C3,A,2,numeric_wrong,,answer,False,1,0,0,23.7,23.46
M1_C4_KP3_T1_can_r02,KP3_T1,T1,M1,C4,can,2,correct,,answer,False,1,1,1,7.93,6.54
M2_C2_KP3_T1_can_r02,KP3_T1,T1,M2,C2,can,2,correct,,answer,False,1,1,1,36.18,35.5
M3_C3_KP2_T3_A_r02,KP2_T3,T3,M3,C3,A,2,numeric_wrong,wrong,answer,True,1,0,0,62.13,61.88
M3_C3_KP3_T1_A_r02,KP3_T1,T1,M3,C3,A,2,format_failure,,answer,False,0,0,0,13.94,13.92
M3_C4_KP2_T2_can_r02,KP2_T2,T2,M3,C4,can,2,correct,,answer,False,1,1,1,114.11,110.59
M2_C4_KP3_T1_can_r02,KP3_T1,T1,M2,C4,can,2,correct,,answer,False,1,1,1,25.91,25.36
M1_C1_KP3_T2_A_r02,KP3_T2,T2,M1,C1,A,2,numeric_wrong,,answer,False,1,0,0,24.93,23.38
M2_C1_KP3_T1_A_r02,KP3_T1,T1,M2,C1,A,2,correct,,answer,False,1,1,1,76.5,76.11
M1_C2_KP3_T2_can_r02,KP3_T2,T2,M1,C2,can,2,numeric_wrong,,answer,False,1,0,0,16.22,13.43
M2_C3_KP3_T1_A_r02,KP3_T1,T1,M2,C3,A,2,correct,,answer,False,1,1,1,77.51,77.27
M1_C3_KP3_T2_A_r02,KP3_T2,T2,M1,C3,A,2,correct,,answer,False,1,1,1,23.16,21.27
M3_C2_KP3_T1_can_r02,KP3_T1,T1,M3,C2,can,2,correct,,answer,False,1,1,1,120.96,120.64
M3_C1_KP3_T2_A_r02,KP3_T2,T2,M3,C1,A,2,correct,,answer,False,1,1,1,82.08,80.93
M3_C4_KP3_T1_can_r02,KP3_T1,T1,M3,C4,can,2,correct,,answer,False,1,1,1,91.73,91.39
M2_C1_KP3_T2_A_r02,KP3_T2,T2,M2,C1,A,2,correct,,answer,False,1,1,1,96.85,95.28
M1_C4_KP3_T2_can_r02,KP3_T2,T2,M1,C4,can,2,correct,,answer,False,1,1,1,21.79,20.44
M1_C1_KP3_T3_A_r02,KP3_T3,T3,M1,C1,A,2,numeric_wrong,wrong,answer,False,1,0,0,10.6,10.43
M3_C2_KP3_T2_can_r02,KP3_T2,T2,M3,C2,can,2,correct,,answer,False,1,1,1,76.63,74.17
M2_C1_KP3_T3_A_r02,KP3_T3,T3,M2,C1,A,2,numeric_wrong,wrong,answer,False,1,0,0,4.95,4.25
M2_C2_KP3_T2_can_r02,KP3_T2,T2,M2,C2,can,2,correct,,answer,False,1,1,1,97.6,96.32
M1_C2_KP3_T3_can_r02,KP3_T3,T3,M1,C2,can,2,numeric_wrong,wrong,answer,False,1,0,0,17.61,16.39
M1_C3_KP3_T3_A_r02,KP3_T3,T3,M1,C3,A,2,numeric_wrong,wrong,answer,False,1,0,0,10.52,10.06
M2_C4_KP3_T2_can_r02,KP3_T2,T2,M2,C4,can,2,correct,,answer,False,1,1,1,56.56,53.79
M2_C2_KP3_T3_can_r02,KP3_T3,T3,M2,C2,can,2,numeric_wrong,wrong,answer,False,1,0,0,38.76,37.36
M1_C4_KP3_T3_can_r02,KP3_T3,T3,M1,C4,can,2,correct,strict,answer,False,1,1,1,8.76,8.2
M3_C4_KP3_T2_can_r02,KP3_T2,T2,M3,C4,can,2,correct,,answer,False,1,1,1,100.08,98.58
M3_C2_KP3_T3_can_r02,KP3_T3,T3,M3,C2,can,2,numeric_wrong,wrong,answer,True,1,0,0,71.56,70.84
M1_C1_KP4_T1_A_r02,KP4_T1,T1,M1,C1,A,2,numeric_wrong,,answer,False,1,0,0,10.41,9.34
M2_C4_KP3_T3_can_r02,KP3_T3,T3,M2,C4,can,2,correct,strict,answer,False,1,1,1,57.17,56.2
M2_C3_KP3_T2_A_r02,KP3_T2,T2,M2,C3,A,2,numeric_wrong,,answer,False,1,0,0,191.23,188.57
M3_C1_KP3_T1_A_r02,KP3_T1,T1,M3,C1,A,2,numeric_wrong,,answer,False,1,0,0,288.55,287.07
M3_C1_KP4_T1_A_r02,KP4_T1,T1,M3,C1,A,2,numeric_wrong,,answer,False,1,0,0,37.03,36.54
M2_C3_KP3_T3_A_r02,KP3_T3,T3,M2,C3,A,2,numeric_wrong,wrong,answer,True,1,0,0,116.75,115.1
M1_C2_KP4_T1_can_r02,KP4_T1,T1,M1,C2,can,2,numeric_wrong,,answer,False,1,0,0,14.53,11.11
M1_C3_KP4_T1_A_r02,KP4_T1,T1,M1,C3,A,2,numeric_wrong,,answer,False,1,0,0,13.83,12.54
M3_C4_KP3_T3_can_r02,KP3_T3,T3,M3,C4,can,2,correct,strict,answer,False,1,1,1,76.18,75.75
M3_C3_KP3_T2_A_r02,KP3_T2,T2,M3,C3,A,2,correct,,answer,False,1,1,1,214.99,211.98
M1_C4_KP4_T1_can_r02,KP4_T1,T1,M1,C4,can,2,numeric_wrong,,answer,False,1,0,0,12.1,10.71
M3_C3_KP3_T3_A_r02,KP3_T3,T3,M3,C3,A,2,numeric_wrong,wrong,answer,False,1,0,0,136.2,135.75
M3_C2_KP4_T1_can_r02,KP4_T1,T1,M3,C2,can,2,correct,,answer,False,1,1,1,38.85,37.56
M2_C4_KP4_T1_can_r02,KP4_T1,T1,M2,C4,can,2,correct,,answer,False,1,1,1,16.98,15.83
M3_C4_KP4_T1_can_r02,KP4_T1,T1,M3,C4,can,2,correct,,answer,False,1,1,1,15.52,13.2
M1_C1_KP4_T2_A_r02,KP4_T2,T2,M1,C1,A,2,correct,,answer,False,1,1,1,19.72,13.13
M1_C2_KP4_T2_can_r02,KP4_T2,T2,M1,C2,can,2,correct,,answer,False,1,1,1,11.13,7.77
M2_C3_KP4_T1_A_r02,KP4_T1,T1,M2,C3,A,2,numeric_wrong,,answer,False,1,0,0,54.27,52.16
M1_C3_KP4_T2_A_r02,KP4_T2,T2,M1,C3,A,2,format_failure,,answer,False,0,0,0,2.23,2.21
M2_C2_KP4_T1_can_r02,KP4_T1,T1,M2,C2,can,2,correct,,answer,False,1,1,1,77.41,69.99
M3_C1_KP4_T2_A_r02,KP4_T2,T2,M3,C1,A,2,correct,,answer,False,1,1,1,45.04,36.01
M3_C3_KP4_T1_A_r02,KP4_T1,T1,M3,C3,A,2,numeric_wrong,,answer,False,1,0,0,61.08,60.4
M2_C2_KP4_T2_can_r02,KP4_T2,T2,M2,C2,can,2,correct,,answer,False,1,1,1,44.09,37.86
M1_C4_KP4_T2_can_r02,KP4_T2,T2,M1,C4,can,2,correct,,answer,False,1,1,1,20.75,12.67
M1_C1_KP4_T3_A_r02,KP4_T3,T3,M1,C1,A,2,numeric_wrong,wrong,answer,False,1,0,0,13.06,12.37
M3_C3_KP4_T2_A_r02,KP4_T2,T2,M3,C3,A,2,correct,,answer,False,1,1,1,45.31,34.53
M2_C3_KP4_T2_A_r02,KP4_T2,T2,M2,C3,A,2,numeric_wrong,,answer,False,1,0,0,53.57,46.62
M1_C2_KP4_T3_can_r02,KP4_T3,T3,M1,C2,can,2,correct,strict,answer,False,1,1,1,18.64,9.41
M2_C4_KP4_T2_can_r02,KP4_T2,T2,M2,C4,can,2,correct,,answer,False,1,1,1,48.46,42.06
M2_C1_KP4_T2_A_r02,KP4_T2,T2,M2,C1,A,2,correct,,answer,False,1,1,1,91.57,82.64
M1_C3_KP4_T3_A_r02,KP4_T3,T3,M1,C3,A,2,defensible,defensible,answer,True,1,0,1,15.69,12.74
M3_C1_KP4_T3_A_r02,KP4_T3,T3,M3,C1,A,2,numeric_wrong,wrong,answer,False,1,0,0,35.99,35.61
M2_C2_KP4_T3_can_r02,KP4_T3,T3,M2,C2,can,2,defensible,defensible,answer,True,1,0,1,30.57,28.2
M2_C1_KP4_T3_A_r02,KP4_T3,T3,M2,C1,A,2,numeric_wrong,wrong,answer,False,1,0,0,46.58,46.35
M3_C4_KP4_T2_can_r02,KP4_T2,T2,M3,C4,can,2,correct,,answer,False,1,1,1,73.79,69.4
M1_C4_KP4_T3_can_r02,KP4_T3,T3,M1,C4,can,2,correct,strict,answer,False,1,1,1,11.3,9.4
M1_C1_KP5_T1_A_r02,KP5_T1,T1,M1,C1,A,2,numeric_wrong,,answer,False,1,0,0,9.13,8.83
M2_C4_KP4_T3_can_r02,KP4_T3,T3,M2,C4,can,2,correct,strict,answer,False,1,1,1,26.15,24.87
M2_C1_KP4_T1_A_r02,KP4_T1,T1,M2,C1,A,2,numeric_wrong,,answer,False,1,0,0,219.28,219.1
M2_C3_KP4_T3_A_r02,KP4_T3,T3,M2,C3,A,2,defensible,defensible,answer,True,1,0,1,50.05,46.86
M1_C2_KP5_T1_can_r02,KP5_T1,T1,M1,C2,can,2,numeric_wrong,,answer,False,1,0,0,20.32,10.71
M3_C3_KP4_T3_A_r02,KP4_T3,T3,M3,C3,A,2,numeric_wrong,wrong,answer,False,1,0,0,50.55,48.87
M1_C3_KP5_T1_A_r02,KP5_T1,T1,M1,C3,A,2,numeric_wrong,,answer,False,1,0,0,10.6,8.95
M3_C4_KP4_T3_can_r02,KP4_T3,T3,M3,C4,can,2,correct,strict,answer,False,1,1,1,64.63,62.19
M2_C2_KP5_T1_can_r02,KP5_T1,T1,M2,C2,can,2,correct,,answer,False,1,1,1,43.74,36.06
M1_C4_KP5_T1_can_r02,KP5_T1,T1,M1,C4,can,2,correct,,answer,False,1,1,1,8.81,5.69
M2_C4_KP5_T1_can_r02,KP5_T1,T1,M2,C4,can,2,code_error,,answer,False,0,0,0,13.14,10.09
M3_C4_KP5_T1_can_r02,KP5_T1,T1,M3,C4,can,2,correct,,answer,False,1,1,1,9.5,7.98
M2_C1_KP5_T1_A_r02,KP5_T1,T1,M2,C1,A,2,correct,,answer,False,1,1,1,86.19,85.73
M2_C3_KP5_T1_A_r02,KP5_T1,T1,M2,C3,A,2,correct,,answer,False,1,1,1,53.48,51.11
M1_C1_KP5_T2_A_r02,KP5_T2,T2,M1,C1,A,2,numeric_wrong,,answer,False,1,0,0,14.14,10.24
M3_C2_KP5_T1_can_r02,KP5_T1,T1,M3,C2,can,2,code_error,,answer,False,0,0,0,72.4,70.02
M1_C2_KP5_T2_can_r02,KP5_T2,T2,M1,C2,can,2,numeric_wrong,,answer,False,1,0,0,15.75,13.31
M3_C1_KP5_T1_A_r02,KP5_T1,T1,M3,C1,A,2,numeric_wrong,,answer,False,1,0,0,95.62,95.44
M1_C3_KP5_T2_A_r02,KP5_T2,T2,M1,C3,A,2,numeric_wrong,,answer,False,1,0,0,15.92,13.64
M2_C1_KP5_T2_A_r02,KP5_T2,T2,M2,C1,A,2,code_error,,answer,False,0,0,0,48.07,46.0
M3_C2_KP4_T2_can_r02,KP4_T2,T2,M3,C2,can,2,format_failure,,answer,False,0,0,0,254.3,254.29
M3_C3_KP5_T1_A_r02,KP5_T1,T1,M3,C3,A,2,numeric_wrong,,answer,False,1,0,0,97.49,97.0
M2_C3_KP5_T2_A_r02,KP5_T2,T2,M2,C3,A,2,correct,,answer,False,1,1,1,34.21,29.36
M2_C2_KP5_T2_can_r02,KP5_T2,T2,M2,C2,can,2,correct,,answer,False,1,1,1,62.6,58.3
M1_C4_KP5_T2_can_r02,KP5_T2,T2,M1,C4,can,2,correct,,answer,False,1,1,1,18.71,12.26
M1_C1_KP5_T3_A_r02,KP5_T3,T3,M1,C1,A,2,correct,strict,answer,False,1,1,1,5.43,5.15
M2_C1_KP5_T3_A_r02,KP5_T3,T3,M2,C1,A,2,numeric_wrong,wrong,answer,False,1,0,0,4.92,4.66
M3_C1_KP3_T3_A_r02,KP3_T3,T3,M3,C1,A,2,numeric_wrong,wrong,answer,False,1,0,0,155.43,155.08
M1_C2_KP5_T3_can_r02,KP5_T3,T3,M1,C2,can,2,numeric_wrong,wrong,answer,False,1,0,0,7.95,4.94
M3_C1_KP5_T2_A_r02,KP5_T2,T2,M3,C1,A,2,code_error,,answer,False,0,0,0,88.39,88.09
M1_C3_KP5_T3_A_r02,KP5_T3,T3,M1,C3,A,2,numeric_wrong,wrong,answer,False,1,0,0,7.11,6.64
M3_C4_KP5_T2_can_r02,KP5_T2,T2,M3,C4,can,2,correct,,answer,False,1,1,1,41.68,36.57
M3_C1_KP5_T3_A_r02,KP5_T3,T3,M3,C1,A,2,correct,strict,answer,False,1,1,1,32.43,31.88
M2_C3_KP5_T3_A_r02,KP5_T3,T3,M2,C3,A,2,numeric_wrong,wrong,answer,False,1,0,0,9.22,8.9
M1_C4_KP5_T3_can_r02,KP5_T3,T3,M1,C4,can,2,correct,strict,answer,False,1,1,1,7.45,5.22
M2_C4_KP5_T2_can_r02,KP5_T2,T2,M2,C4,can,2,correct,,answer,False,1,1,1,66.17,64.02
M3_C4_KP5_T3_can_r02,KP5_T3,T3,M3,C4,can,2,correct,strict,answer,False,1,1,1,20.86,19.71
M3_C2_KP5_T2_can_r02,KP5_T2,T2,M3,C2,can,2,correct,,answer,False,1,1,1,119.16,113.3
M2_C4_KP5_T3_can_r02,KP5_T3,T3,M2,C4,can,2,correct,strict,answer,False,1,1,1,27.42,25.49
M1_C1_KP6_T1_A_r02,KP6_T1,T1,M1,C1,A,2,code_error,,answer,False,0,0,0,14.5,14.06
M3_C2_KP5_T3_can_r02,KP5_T3,T3,M3,C2,can,2,correct,strict,answer,False,1,1,1,63.16,62.19
M3_C3_KP5_T3_A_r02,KP5_T3,T3,M3,C3,A,2,numeric_wrong,wrong,answer,False,1,0,0,42.88,42.52
M1_C2_KP6_T1_can_r02,KP6_T1,T1,M1,C2,can,2,numeric_wrong,,answer,False,1,0,0,14.03,12.18
M1_C3_KP6_T1_A_r02,KP6_T1,T1,M1,C3,A,2,code_error,,answer,False,0,0,0,15.56,15.35
M3_C3_KP5_T2_A_r02,KP5_T2,T2,M3,C3,A,2,numeric_wrong,,answer,False,1,0,0,118.07,115.48
M2_C2_KP5_T3_can_r02,KP5_T3,T3,M2,C2,can,2,correct,strict,answer,False,1,1,1,90.97,89.21
M1_C4_KP6_T1_can_r02,KP6_T1,T1,M1,C4,can,2,correct,,answer,False,1,1,1,12.76,11.14
M2_C2_KP6_T1_can_r02,KP6_T1,T1,M2,C2,can,2,correct,,answer,False,1,1,1,39.01,37.16
M2_C1_KP6_T1_A_r02,KP6_T1,T1,M2,C1,A,2,format_failure,,answer,False,1,0,0,56.06,55.6
M1_C1_KP6_T2_A_r02,KP6_T2,T2,M1,C1,A,2,numeric_wrong,,answer,False,1,0,0,15.94,13.11
M2_C4_KP6_T1_can_r02,KP6_T1,T1,M2,C4,can,2,correct,,answer,False,1,1,1,32.45,30.22
M2_C1_KP6_T2_A_r02,KP6_T2,T2,M2,C1,A,2,code_error,,answer,False,0,0,0,26.79,24.66
M1_C2_KP6_T2_can_r02,KP6_T2,T2,M1,C2,can,2,numeric_wrong,,answer,False,1,0,0,16.31,13.21
M3_C4_KP6_T1_can_r02,KP6_T1,T1,M3,C4,can,2,correct,,answer,False,1,1,1,46.15,44.47
M1_C3_KP6_T2_A_r02,KP6_T2,T2,M1,C3,A,2,numeric_wrong,,answer,False,1,0,0,17.6,15.91
M3_C2_KP6_T1_can_r02,KP6_T1,T1,M3,C2,can,2,correct,,answer,False,1,1,1,94.13,93.21
M3_C2_KP6_T2_can_r02,KP6_T2,T2,M3,C2,can,2,correct,,answer,False,1,1,1,32.23,28.78
M1_C4_KP6_T2_can_r02,KP6_T2,T2,M1,C4,can,2,numeric_wrong,,answer,False,1,0,0,13.65,11.96
M2_C3_KP6_T1_A_r02,KP6_T1,T1,M2,C3,A,2,numeric_wrong,,answer,False,1,0,0,113.7,111.87
M2_C3_KP6_T2_A_r02,KP6_T2,T2,M2,C3,A,2,format_failure,,answer,False,1,0,0,30.77,27.86
M3_C3_KP6_T1_A_r02,KP6_T1,T1,M3,C3,A,2,numeric_wrong,,answer,False,1,0,0,109.46,107.44
M3_C1_KP6_T1_A_r02,KP6_T1,T1,M3,C1,A,2,numeric_wrong,,answer,False,1,0,0,138.7,136.55
M1_C1_KP6_T3_A_r02,KP6_T3,T3,M1,C1,A,2,code_error,,answer,False,0,0,0,8.77,8.22
M2_C2_KP6_T2_can_r02,KP6_T2,T2,M2,C2,can,2,code_error,,answer,False,0,0,0,72.69,70.23
M1_C2_KP6_T3_can_r02,KP6_T3,T3,M1,C2,can,2,correct,strict,answer,False,1,1,1,11.45,9.58
M2_C4_KP6_T2_can_r02,KP6_T2,T2,M2,C4,can,2,correct,,answer,False,1,1,1,55.17,53.2
M1_C3_KP6_T3_A_r02,KP6_T3,T3,M1,C3,A,2,code_error,,answer,False,0,0,0,11.11,9.17
M3_C3_KP6_T2_A_r02,KP6_T2,T2,M3,C3,A,2,code_error,,answer,False,0,0,0,88.09,86.44
M2_C3_KP6_T3_A_r02,KP6_T3,T3,M2,C3,A,2,format_failure,,answer,False,0,0,0,11.17,11.02
M1_C4_KP6_T3_can_r02,KP6_T3,T3,M1,C4,can,2,correct,strict,answer,False,1,1,1,8.41,5.62
M2_C1_KP6_T3_A_r02,KP6_T3,T3,M2,C1,A,2,numeric_wrong,wrong,answer,False,1,0,0,72.47,72.22
M3_C1_KP6_T2_A_r02,KP6_T2,T2,M3,C1,A,2,code_error,,answer,False,0,0,0,147.42,147.22
M2_C4_KP6_T3_can_r02,KP6_T3,T3,M2,C4,can,2,correct,strict,answer,False,1,1,1,21.42,20.3
M2_C2_KP6_T3_can_r02,KP6_T3,T3,M2,C2,can,2,correct,strict,answer,False,1,1,1,80.39,77.54
M1_C1_KP1_T1_A_r03,KP1_T1,T1,M1,C1,A,3,numeric_wrong,,answer,False,1,0,0,24.12,21.78
M1_C2_KP1_T1_can_r03,KP1_T1,T1,M1,C2,can,3,correct,,answer,False,1,1,1,7.55,5.95
M3_C4_KP6_T2_can_r02,KP6_T2,T2,M3,C4,can,2,correct,,answer,False,1,1,1,115.09,107.87
M3_C4_KP6_T3_can_r02,KP6_T3,T3,M3,C4,can,2,correct,strict,answer,False,1,1,1,32.06,30.09
M3_C3_KP6_T3_A_r02,KP6_T3,T3,M3,C3,A,2,code_error,,answer,False,0,0,0,54.83,53.44
M3_C1_KP6_T3_A_r02,KP6_T3,T3,M3,C1,A,2,code_error,,answer,False,0,0,0,111.81,109.45
M2_C2_KP1_T1_can_r03,KP1_T1,T1,M2,C2,can,3,correct,,answer,False,1,1,1,20.17,18.17
M1_C3_KP1_T1_A_r03,KP1_T1,T1,M1,C3,A,3,numeric_wrong,,answer,False,1,0,0,20.61,18.93
M1_C4_KP1_T1_can_r03,KP1_T1,T1,M1,C4,can,3,correct,,answer,False,1,1,1,9.36,7.23
M3_C2_KP1_T1_can_r03,KP1_T1,T1,M3,C2,can,3,correct,,answer,False,1,1,1,35.86,34.75
M2_C4_KP1_T1_can_r03,KP1_T1,T1,M2,C4,can,3,correct,,answer,False,1,1,1,20.89,19.85
M1_C1_KP1_T2_A_r03,KP1_T2,T2,M1,C1,A,3,numeric_wrong,,answer,False,1,0,0,19.88,17.75
M3_C4_KP1_T1_can_r03,KP1_T1,T1,M3,C4,can,3,correct,,answer,False,1,1,1,32.65,30.56
M1_C2_KP1_T2_can_r03,KP1_T2,T2,M1,C2,can,3,correct,,answer,False,1,1,1,22.31,20.38
